type,bbox,interactivity,content,source,ID
text,"[0.7489583492279053, 0.38425925374031067, 0.7989583611488342, 0.41018518805503845]",False,E PineSt,box_ocr_content_ocr,15
text,"[0.0010416667209938169, 0.39537036418914795, 0.125, 0.42129629850387573]",False,NEKO.Cat Cafe Seattle,box_ocr_content_ocr,16
text,"[0.9567708373069763, 0.3870370388031006, 0.9963541626930237, 0.41203704476356506]",False,Malaysiar,box_ocr_content_ocr,17
text,"[0.18437500298023224, 0.42500001192092896, 0.2645833194255829, 0.44999998807907104]",False,AVA Capitol Hill,box_ocr_content_ocr,18
text,"[0.18541666865348816, 0.44999998807907104, 0.265625, 0.46851852536201477]",False,Apartmentsfor Rent,box_ocr_content_ocr,19
text,"[0.33541667461395264, 0.4444444477558136, 0.44062501192092896, 0.47962963581085205]",False,Health counselor,box_ocr_content_ocr,20
text,"[0.18437500298023224, 0.46296295523643494, 0.26770833134651184, 0.4870370328426361]",False,in Washington |Ava...,box_ocr_content_ocr,21
text,"[0.8255208134651184, 0.5416666865348816, 0.9005208611488342, 0.5722222328186035]",False,Public Storage,box_ocr_content_ocr,22
text,"[0.28854167461395264, 0.5629629492759705, 0.31979167461395264, 0.5898148417472839]",False,Broad,box_ocr_content_ocr,23
text,"[0.8260416388511658, 0.5657407641410828, 0.887499988079071, 0.5916666388511658]",False,Reserve a Unit,box_ocr_content_ocr,24
text,"[0.8255208134651184, 0.5787037014961243, 0.8869791626930237, 0.6083333492279053]",False,Close to Home,box_ocr_content_ocr,25
text,"[0.17499999701976776, 0.6101852059364319, 0.27916666865348816, 0.6361111402511597]",False,Biang Biang Noodles,box_ocr_content_ocr,26
text,"[0.8526041507720947, 0.6083333492279053, 0.9026041626930237, 0.6398147940635681]",False,E Pike St,box_ocr_content_ocr,27
text,"[0.0, 0.6194444298744202, 0.04895833507180214, 0.645370364189148]",False,E Pike St,box_ocr_content_ocr,28
text,"[0.08124999701976776, 0.6175925731658936, 0.13958333432674408, 0.6435185074806213]",False,E Pike St,box_ocr_content_ocr,29
text,"[0.1770833283662796, 0.6361111402511597, 0.20624999701976776, 0.6490740776062012]",False,Chinese,box_ocr_content_ocr,30
text,"[0.8145833611488342, 0.6564815044403076, 0.8291666507720947, 0.7462962865829468]",False,13th-Ave,box_ocr_content_ocr,31
text,"[0.8744791746139526, 0.7148148417472839, 0.948437511920929, 0.75]",False,Madison Pub,box_ocr_content_ocr,32
text,"[0.8208333253860474, 0.7962962985038757, 0.8458333611488342, 0.8175926208496094]",False,Pony,box_ocr_content_ocr,33
text,"[0.12187500298023224, 0.8361111283302307, 0.1770833283662796, 0.8620370626449585]",False,E Union-St,box_ocr_content_ocr,34
text,"[0.6796875, 0.8416666388511658, 0.7911458611488342, 0.875]",False,n St-Seattle Academy,box_ocr_content_ocr,35
text,"[0.0020833334419876337, 0.8583333492279053, 0.014583333395421505, 0.8731481432914734]",False,U,box_ocr_content_ocr,36
text,"[0.981249988079071, 0.8509259223937988, 0.9989583492279053, 0.8768518567085266]",False,ion,box_ocr_content_ocr,37
text,"[0.02291666716337204, 0.8629629611968994, 0.06562499701976776, 0.8981481194496155]",False,D Layer's,box_ocr_content_ocr,38
text,"[0.4749999940395355, 0.875, 0.5260416865348816, 0.895370364189148]",False,Google,box_ocr_content_ocr,39
text,"[0.7177083492279053, 0.8731481432914734, 0.7875000238418579, 0.8935185074806213]",False,Middle School,box_ocr_content_ocr,40
text,"[0.609375, 0.9120370149612427, 0.6572916507720947, 0.9305555820465088]",False,data2025,box_ocr_content_ocr,41
text,"[0.8239583373069763, 0.9120370149612427, 0.8843749761581421, 0.9305555820465088]",False,roduct Feedback,box_ocr_content_ocr,42
text,"[0.8927083611488342, 0.9101851582527161, 0.9239583611488342, 0.9305555820465088]",False,200 ftL,box_ocr_content_ocr,43
icon,"[0.8943720459938049, 0.06304556876420975, 0.9663788676261902, 0.11803943663835526]",True,Guest ,box_yolo_content_ocr,44
icon,"[0.6822167634963989, 0.14899611473083496, 0.7571439146995544, 0.2037418931722641]",True,8Transit ,box_yolo_content_ocr,45
icon,"[0.7588642239570618, 0.15118367969989777, 0.8361862301826477, 0.20280513167381287]",True,P Parking ,box_yolo_content_ocr,46
icon,"[0.8510564565658569, 0.9355539679527283, 0.9107593297958374, 0.9924258589744568]",True,Mar 17 ,box_yolo_content_ocr,47
icon,"[0.0032375394366681576, 0.9372943639755249, 0.03543596342206001, 0.9943272471427917]",True,O ,box_yolo_content_ocr,48
icon,"[0.6282661557197571, 0.3133716285228729, 0.6562551856040955, 0.3703707456588745]",True,X ,box_yolo_content_ocr,49
icon,"[0.9117180109024048, 0.9357594847679138, 0.9952686429023743, 0.991162121295929]",True,11:084 ,box_yolo_content_ocr,50
icon,"[0.579448938369751, 0.15053409337997437, 0.681677520275116, 0.2040349394083023]",True,[ Thinas to do ,box_yolo_content_ocr,51
icon,"[0.6422977447509766, 0.20128114521503448, 0.6681150197982788, 0.2513493001461029]",True,X ,box_yolo_content_ocr,52
icon,"[0.9598730206489563, 0.7720983028411865, 0.9838653802871704, 0.8159120082855225]",True,+ ,box_yolo_content_ocr,53
icon,"[0.5060825347900391, 0.15268100798130035, 0.5763948559761047, 0.20503900945186615]",True,PHotels ,box_yolo_content_ocr,54
icon,"[0.45856934785842896, 0.20499923825263977, 0.5413152575492859, 0.2533043324947357]",True,Category ,box_yolo_content_ocr,55
icon,"[0.5941145420074463, 0.7861989736557007, 0.6654853820800781, 0.8497933745384216]",True,Cancel ,box_yolo_content_ocr,56
icon,"[0.4028915464878082, 0.15133138000965118, 0.5031709671020508, 0.21026863157749176]",True,41Restaurants ,box_yolo_content_ocr,57
icon,"[0.5018353462219238, 0.9351650476455688, 0.5400539636611938, 0.9978539347648621]",True,a folder or file management application.,box_yolo_content_yolo,58
icon,"[0.4592171609401703, 0.9353621006011963, 0.4944676458835602, 1.0]",True,A web browser application.,box_yolo_content_yolo,59
icon,"[0.9478073120117188, 0.002824407070875168, 0.9731670618057251, 0.046786967664957047]",True,a line or symbol.,box_yolo_content_yolo,60
icon,"[0.06368465721607208, 0.06773775815963745, 0.08901786804199219, 0.11430420726537704]",True,Refresh or reload.,box_yolo_content_yolo,61
icon,"[0.005517227109521627, 0.06788061559200287, 0.030363231897354126, 0.11412879824638367]",True,"the ""back"" function.",box_yolo_content_yolo,62
icon,"[0.9737728238105774, 0.001917547662742436, 0.9986324310302734, 0.047466907650232315]",True,a close or cancel function.,box_yolo_content_yolo,63
icon,"[0.03503526747226715, 0.06807292997837067, 0.05892764776945114, 0.11350932717323303]",True,a push pin or arrow.,box_yolo_content_yolo,64
icon,"[0.9234975576400757, 0.0067636542953550816, 0.9470178484916687, 0.047747060656547546]",True,a single line or pinning.,box_yolo_content_yolo,65
icon,"[0.9701735377311707, 0.06473242491483688, 0.9939667582511902, 0.11806678771972656]",True,a button for selecting a button,box_yolo_content_yolo,66
icon,"[0.0029144822619855404, 0.005851502064615488, 0.028267651796340942, 0.05220116674900055]",True,a checkmark indicating a task or confirmation.,box_yolo_content_yolo,67
icon,"[0.22628816962242126, 0.012442340143024921, 0.24288983643054962, 0.04599630832672119]",True,Adding a new item or creating a new message.,box_yolo_content_yolo,68
icon,"[0.32826703786849976, 0.19510965049266815, 0.36076050996780396, 0.2566978931427002]",True,"the ""back"" function.",box_yolo_content_yolo,69
icon,"[0.1982114315032959, 0.01331236120313406, 0.21599869430065155, 0.047828707844018936]",True,A close or delete function.,box_yolo_content_yolo,70
icon,"[0.8724554181098938, 0.7885738611221313, 0.9598167538642883, 0.9095798134803772]",True,A photo or image of a nature-related function.,box_yolo_content_yolo,71
icon,"[0.8401748538017273, 0.1530253291130066, 0.8665382266044617, 0.20229727029800415]",True,a symbol or icon.,box_yolo_content_yolo,72
icon,"[0.09888158738613129, 0.07097598165273666, 0.12088053673505783, 0.11259385943412781]",True,a button for volume or volume.,box_yolo_content_yolo,73
icon,"[0.8651444315910339, 0.15364396572113037, 0.8910387754440308, 0.20226694643497467]",True,a switching or switching function.,box_yolo_content_yolo,74
icon,"[0.9588045477867126, 0.7256339192390442, 0.9840828776359558, 0.7738457322120667]",True,a symbol or symbol used to indicate a specific function or function.,box_yolo_content_yolo,75
icon,"[0.018608123064041138, 0.8632124662399292, 0.037298690527677536, 0.8995092511177063]",True,a symbol or symbol related to a user profile or account.,box_yolo_content_yolo,76
icon,"[0.9587143063545227, 0.8129162192344666, 0.9842073321342468, 0.8545686602592468]",True,a single pin or pinning function.,box_yolo_content_yolo,77
