type,bbox,interactivity,content,source,ID
text,"[0.7489583492279053, 0.38425925374031067, 0.7989583611488342, 0.41018518805503845]",False,E PineSt,box_ocr_content_ocr,15
text,"[0.0010416667209938169, 0.39537036418914795, 0.12395833432674408, 0.42129629850387573]",False,NEKO.Cat Cafe Seattle,box_ocr_content_ocr,16
text,"[0.9557291865348816, 0.3870370388031006, 0.9963541626930237, 0.41203704476356506]",False,Malaysiar,box_ocr_content_ocr,17
text,"[0.18437500298023224, 0.42500001192092896, 0.2645833194255829, 0.44999998807907104]",False,AVA Capitol Hill,box_ocr_content_ocr,18
text,"[0.18437500298023224, 0.4462963044643402, 0.2666666805744171, 0.4703703820705414]",False,Apartments for Rent,box_ocr_content_ocr,19
text,"[0.18333333730697632, 0.46296295523643494, 0.2666666805744171, 0.4870370328426361]",False,in Washington|Ava...,box_ocr_content_ocr,20
text,"[0.37291666865348816, 0.5055555701255798, 0.44999998807907104, 0.5314815044403076]",False,Food& drink,box_ocr_content_ocr,21
text,"[0.8255208134651184, 0.5416666865348816, 0.9005208611488342, 0.5722222328186035]",False,Public Storage,box_ocr_content_ocr,22
text,"[0.28854167461395264, 0.5601851940155029, 0.3166666626930237, 0.5925925970077515]",False,Broad,box_ocr_content_ocr,23
text,"[0.37031251192092896, 0.5694444179534912, 0.43281251192092896, 0.6092592477798462]",False,Shopping,box_ocr_content_ocr,24
text,"[0.8260416388511658, 0.5657407641410828, 0.887499988079071, 0.5916666388511658]",False,Reserve a Unit,box_ocr_content_ocr,25
text,"[0.8255208134651184, 0.5787037014961243, 0.8869791626930237, 0.6083333492279053]",False,Close to Home,box_ocr_content_ocr,26
text,"[0.17499999701976776, 0.6101852059364319, 0.27916666865348816, 0.6361111402511597]",False,Biang Biang Noodles,box_ocr_content_ocr,27
text,"[0.8526041507720947, 0.6083333492279053, 0.9026041626930237, 0.6398147940635681]",False,E Pike St,box_ocr_content_ocr,28
text,"[0.0, 0.6194444298744202, 0.04895833507180214, 0.645370364189148]",False,E Pike St,box_ocr_content_ocr,29
text,"[0.08124999701976776, 0.6175925731658936, 0.13958333432674408, 0.6435185074806213]",False,E Pike St,box_ocr_content_ocr,30
text,"[0.1770833283662796, 0.6361111402511597, 0.20624999701976776, 0.6490740776062012]",False,Chinese,box_ocr_content_ocr,31
text,"[0.3708333373069763, 0.6416666507720947, 0.4281249940395355, 0.6731481552124023]",False,Services,box_ocr_content_ocr,32
text,"[0.8145833611488342, 0.6564815044403076, 0.8291666507720947, 0.7462962865829468]",False,13th-Ave,box_ocr_content_ocr,33
text,"[0.37031251192092896, 0.7055555582046509, 0.4723958373069763, 0.7444444298744202]",False,Hotels & lodging,box_ocr_content_ocr,34
text,"[0.8744791746139526, 0.7148148417472839, 0.948437511920929, 0.75]",False,Madison Pub,box_ocr_content_ocr,35
text,"[0.8208333253860474, 0.7962962985038757, 0.8458333611488342, 0.8175926208496094]",False,Pony,box_ocr_content_ocr,36
text,"[0.12187500298023224, 0.8361111283302307, 0.1770833283662796, 0.8620370626449585]",False,E Union-St,box_ocr_content_ocr,37
text,"[0.6807291507720947, 0.8416666388511658, 0.7911458611488342, 0.875]",False,nSt-Seattle Academy,box_ocr_content_ocr,38
text,"[0.0020833334419876337, 0.8583333492279053, 0.014583333395421505, 0.8731481432914734]",False,U,box_ocr_content_ocr,39
text,"[0.981249988079071, 0.8509259223937988, 0.9989583492279053, 0.8768518567085266]",False,ion,box_ocr_content_ocr,40
text,"[0.02291666716337204, 0.8629629611968994, 0.06562499701976776, 0.8999999761581421]",False,DLayer's,box_ocr_content_ocr,41
text,"[0.4739583432674408, 0.8712962865829468, 0.528124988079071, 0.8972222208976746]",False,Google,box_ocr_content_ocr,42
text,"[0.7177083492279053, 0.8731481432914734, 0.7885416746139526, 0.8935185074806213]",False,Middle School,box_ocr_content_ocr,43
text,"[0.6083333492279053, 0.9120370149612427, 0.65625, 0.9305555820465088]",False,data2025,box_ocr_content_ocr,44
text,"[0.8322916626930237, 0.9120370149612427, 0.8843749761581421, 0.9305555820465088]",False,duct Feedback,box_ocr_content_ocr,45
text,"[0.893750011920929, 0.9101851582527161, 0.9239583611488342, 0.9305555820465088]",False,200 ft L,box_ocr_content_ocr,46
icon,"[0.8943465948104858, 0.06289679557085037, 0.9664303064346313, 0.11827416718006134]",True,Guest ,box_yolo_content_ocr,47
icon,"[0.6148775219917297, 0.30591025948524475, 0.646576464176178, 0.37712177634239197]",True,Q ,box_yolo_content_ocr,48
icon,"[0.8509660959243774, 0.9357537627220154, 0.9107939004898071, 0.9925935864448547]",True,Mar 17 ,box_yolo_content_ocr,49
icon,"[0.002903544809669256, 0.9370851516723633, 0.03582489863038063, 0.9949267506599426]",True,O ,box_yolo_content_ocr,50
icon,"[0.9117158651351929, 0.9358537197113037, 0.9954021573066711, 0.9912312626838684]",True,11:06 ,box_yolo_content_ocr,51
icon,"[0.6824518442153931, 0.1485939919948578, 0.757220447063446, 0.20391854643821716]",True,8Transit ,box_yolo_content_ocr,52
icon,"[0.7589349746704102, 0.1509116291999817, 0.8370190262794495, 0.2029786854982376]",True,P Parking ,box_yolo_content_ocr,53
icon,"[0.5929888486862183, 0.7859047651290894, 0.6649038791656494, 0.8501697182655334]",True,Cancel ,box_yolo_content_ocr,54
icon,"[0.6410784125328064, 0.19822362065315247, 0.6689735651016235, 0.25515884160995483]",True,X ,box_yolo_content_ocr,55
icon,"[0.9596627950668335, 0.7720469832420349, 0.9839315414428711, 0.8159912824630737]",True,+ ,box_yolo_content_ocr,56
icon,"[0.4583207070827484, 0.20498470962047577, 0.5410500168800354, 0.2529187500476837]",True,Category ,box_yolo_content_ocr,57
icon,"[0.3260020911693573, 0.4031781852245331, 0.6667836904525757, 0.485702782869339]",True,Popular categories ,box_yolo_content_ocr,58
icon,"[0.5795534253120422, 0.14837709069252014, 0.6808500289916992, 0.2077530324459076]",True,[ Thinas to do ,box_yolo_content_ocr,59
icon,"[0.5072066783905029, 0.15411002933979034, 0.5757201313972473, 0.20317348837852478]",True,PHotels ,box_yolo_content_ocr,60
icon,"[0.5018751621246338, 0.9352747797966003, 0.5401111841201782, 0.9983365535736084]",True,A folder or file management application.,box_yolo_content_yolo,61
icon,"[0.45905742049217224, 0.9351915121078491, 0.49455204606056213, 1.0]",True,A web browser application.,box_yolo_content_yolo,62
icon,"[0.9476812481880188, 0.002663040068000555, 0.9731839895248413, 0.04715683311223984]",True,a line or form indicator.,box_yolo_content_yolo,63
icon,"[0.9735349416732788, 0.0017069975147023797, 0.9987505078315735, 0.04787993058562279]",True,a close or cancel function.,box_yolo_content_yolo,64
icon,"[0.005358085036277771, 0.06775250285863876, 0.030664904043078423, 0.11449410021305084]",True,"the ""back"" function.",box_yolo_content_yolo,65
icon,"[0.06340901553630829, 0.0673263669013977, 0.08915575593709946, 0.11471033841371536]",True,Refresh or reload.,box_yolo_content_yolo,66
icon,"[0.034700989723205566, 0.06776974350214005, 0.05925346538424492, 0.11393102258443832]",True,a push pin or arrow.,box_yolo_content_yolo,67
icon,"[0.9232784509658813, 0.00624754186719656, 0.9472259283065796, 0.048126962035894394]",True,a single line or rectangle.,box_yolo_content_yolo,68
icon,"[0.9691324234008789, 0.0640566274523735, 0.9951650500297546, 0.11892684549093246]",True,a button for selecting a button,box_yolo_content_yolo,69
icon,"[0.0027801692485809326, 0.00582140265032649, 0.028361791744828224, 0.05223146453499794]",True,a checkmark indicating a task or confirmation.,box_yolo_content_yolo,70
icon,"[0.22614404559135437, 0.011347061023116112, 0.2429690957069397, 0.047208789736032486]",True,Adding a new item or creating a new message.,box_yolo_content_yolo,71
icon,"[0.19819578528404236, 0.013219796121120453, 0.21595244109630585, 0.047942452132701874]",True,A close or delete function.,box_yolo_content_yolo,72
icon,"[0.09875035285949707, 0.07077959179878235, 0.12085721641778946, 0.11292783915996552]",True,a button for volume or volume.,box_yolo_content_yolo,73
icon,"[0.8723751902580261, 0.7885191440582275, 0.9599301218986511, 0.9120475053787231]",True,A photo or image of a nature-related function.,box_yolo_content_yolo,74
icon,"[0.03239617496728897, 0.006361511070281267, 0.05562015622854233, 0.05378527566790581]",True,A web browser logo.,box_yolo_content_yolo,75
icon,"[0.8650579452514648, 0.15375623106956482, 0.8911554217338562, 0.20239761471748352]",True,a back or back arrow.,box_yolo_content_yolo,76
icon,"[0.3291994631290436, 0.19637469947338104, 0.3598155677318573, 0.25601017475128174]",True,"the ""back"" function.",box_yolo_content_yolo,77
icon,"[0.8399540781974792, 0.15298162400722504, 0.8685082197189331, 0.20242874324321747]",True,a symbol or icon.,box_yolo_content_yolo,78
icon,"[0.958617091178894, 0.725511372089386, 0.9842121601104736, 0.7739332914352417]",True,a symbol or symbol used to indicate a specific function or function.,box_yolo_content_yolo,79
icon,"[0.01862516440451145, 0.8633382320404053, 0.03734300285577774, 0.8995578289031982]",True,a symbol or symbol related to a user profile or account.,box_yolo_content_yolo,80
icon,"[0.9584865570068359, 0.8128756880760193, 0.9842756390571594, 0.8549231886863708]",True,a single pin or pinning function.,box_yolo_content_yolo,81
icon,"[0.6245478987693787, 0.48959383368492126, 0.658164918422699, 0.5538179278373718]",True,a push pin or pinning function.,box_yolo_content_yolo,82
icon,"[0.33122435212135315, 0.49095600843429565, 0.36323416233062744, 0.5439431667327881]",True,A symbol or symbol related to power or power.,box_yolo_content_yolo,83
icon,"[0.626041054725647, 0.7032194137573242, 0.6518019437789917, 0.7496697306632996]",True,a push pin or arrow.,box_yolo_content_yolo,84
icon,"[0.3312332332134247, 0.5615402460098267, 0.36361727118492126, 0.6092513799667358]",True,a blue line or symbol.,box_yolo_content_yolo,85
icon,"[0.32980331778526306, 0.6286238431930542, 0.3646235764026642, 0.6859118938446045]",True,the symbol for sending a message or message.,box_yolo_content_yolo,86
icon,"[0.6249170303344727, 0.6258007884025574, 0.6555318832397461, 0.6881365180015564]",True,a push pin or arrow.,box_yolo_content_yolo,87
