type,bbox,interactivity,content,source,ID
text,"[0.0010416667209938169, 0.39537036418914795, 0.12395833432674408, 0.42129629850387573]",False,NEKO.Cat Cafe Seattle,box_ocr_content_ocr,15
text,"[0.9557291865348816, 0.3870370388031006, 0.9963541626930237, 0.41203704476356506]",False,Malaysiar,box_ocr_content_ocr,16
text,"[0.18437500298023224, 0.42500001192092896, 0.2645833194255829, 0.44999998807907104]",False,AVA Capitol Hill,box_ocr_content_ocr,17
text,"[0.18541666865348816, 0.44999998807907104, 0.265625, 0.46851852536201477]",False,Apartmentsfor Rent,box_ocr_content_ocr,18
text,"[0.18437500298023224, 0.46296295523643494, 0.26770833134651184, 0.4870370328426361]",False,in Washington |Ava...,box_ocr_content_ocr,19
text,"[0.3385416567325592, 0.5129629373550415, 0.4427083432674408, 0.5388888716697693]",False,Add more details,box_ocr_content_ocr,20
text,"[0.3343749940395355, 0.529629647731781, 0.609375, 0.5731481313705444]",False," Add phone, hours, website or photos3 help Google",box_ocr_content_ocr,21
text,"[0.8255208134651184, 0.5416666865348816, 0.9005208611488342, 0.5722222328186035]",False,Public Storage,box_ocr_content_ocr,22
text,"[0.28854167461395264, 0.5629629492759705, 0.3177083432674408, 0.5898148417472839]",False,Broad,box_ocr_content_ocr,23
text,"[0.33645832538604736, 0.5731481313705444, 0.421875, 0.5972222089767456]",False,verify this place,box_ocr_content_ocr,24
text,"[0.8260416388511658, 0.5657407641410828, 0.887499988079071, 0.5916666388511658]",False,Reserve a Unit,box_ocr_content_ocr,25
text,"[0.8255208134651184, 0.5787037014961243, 0.8869791626930237, 0.6083333492279053]",False,Close to Home,box_ocr_content_ocr,26
text,"[0.17499999701976776, 0.6101852059364319, 0.27916666865348816, 0.6361111402511597]",False,Biang Biang Noodles,box_ocr_content_ocr,27
text,"[0.8526041507720947, 0.6083333492279053, 0.9026041626930237, 0.6398147940635681]",False,E Pike St,box_ocr_content_ocr,28
text,"[0.0, 0.6194444298744202, 0.04895833507180214, 0.645370364189148]",False,E Pike St,box_ocr_content_ocr,29
text,"[0.08645833283662796, 0.6175925731658936, 0.13958333432674408, 0.6435185074806213]",False,E Pike St,box_ocr_content_ocr,30
text,"[0.1770833283662796, 0.6361111402511597, 0.20624999701976776, 0.6490740776062012]",False,Chinese,box_ocr_content_ocr,31
text,"[0.8145833611488342, 0.6564815044403076, 0.8291666507720947, 0.7462962865829468]",False,13th-Ave,box_ocr_content_ocr,32
text,"[0.33645832538604736, 0.7148148417472839, 0.47187501192092896, 0.7444444298744202]",False,Edits are used across Google,box_ocr_content_ocr,33
text,"[0.8744791746139526, 0.7148148417472839, 0.948437511920929, 0.75]",False,Madison Pub,box_ocr_content_ocr,34
text,"[0.8208333253860474, 0.7962962985038757, 0.8458333611488342, 0.8175926208496094]",False,Pony,box_ocr_content_ocr,35
text,"[0.12187500298023224, 0.8361111283302307, 0.1770833283662796, 0.8620370626449585]",False,E Union-St,box_ocr_content_ocr,36
text,"[0.6796875, 0.8416666388511658, 0.7911458611488342, 0.875]",False,n St-Seattle Academy,box_ocr_content_ocr,37
text,"[0.0020833334419876337, 0.8583333492279053, 0.014583333395421505, 0.8731481432914734]",False,U,box_ocr_content_ocr,38
text,"[0.981249988079071, 0.8509259223937988, 0.9989583492279053, 0.8768518567085266]",False,ion,box_ocr_content_ocr,39
text,"[0.02291666716337204, 0.8629629611968994, 0.06562499701976776, 0.8981481194496155]",False,D Layer's,box_ocr_content_ocr,40
text,"[0.4739583432674408, 0.8712962865829468, 0.528124988079071, 0.8972222208976746]",False,Google,box_ocr_content_ocr,41
text,"[0.7177083492279053, 0.8731481432914734, 0.7885416746139526, 0.8935185074806213]",False,Middle School,box_ocr_content_ocr,42
text,"[0.6072916388511658, 0.9120370149612427, 0.6572916507720947, 0.9305555820465088]",False,data@2025,box_ocr_content_ocr,43
text,"[0.8322916626930237, 0.9120370149612427, 0.8843749761581421, 0.9305555820465088]",False,duct Feedback,box_ocr_content_ocr,44
text,"[0.893750011920929, 0.9101851582527161, 0.9239583611488342, 0.9305555820465088]",False,200 ft L,box_ocr_content_ocr,45
icon,"[0.89434814453125, 0.06299501657485962, 0.9664451479911804, 0.11809451133012772]",True,Guest ,box_yolo_content_ocr,46
icon,"[0.5253499150276184, 0.7852871417999268, 0.5945367217063904, 0.851668655872345]",True,Cancel ,box_yolo_content_ocr,47
icon,"[0.6824792623519897, 0.14892074465751648, 0.7570260763168335, 0.20358866453170776]",True,8Transit ,box_yolo_content_ocr,48
icon,"[0.0033349632285535336, 0.9373394250869751, 0.03532152250409126, 0.9940806031227112]",True,O ,box_yolo_content_ocr,49
icon,"[0.331045538187027, 0.3569462299346924, 0.6557474136352539, 0.4460148215293884]",True,Locatedwithin ,box_yolo_content_ocr,50
icon,"[0.8510973453521729, 0.9354697465896606, 0.9107657074928284, 0.9924394488334656]",True,Mar 17 ,box_yolo_content_ocr,51
icon,"[0.7590464353561401, 0.15117041766643524, 0.8368633389472961, 0.2027081847190857]",True,P Parking ,box_yolo_content_ocr,52
icon,"[0.6419155597686768, 0.20175260305404663, 0.6695797443389893, 0.2540508210659027]",True,X ,box_yolo_content_ocr,53
icon,"[0.9116155505180359, 0.9356223344802856, 0.9955497980117798, 0.991195023059845]",True,11:09 ,box_yolo_content_ocr,54
icon,"[0.5956913232803345, 0.7865093946456909, 0.6640504598617554, 0.8507264852523804]",True,Submit ,box_yolo_content_ocr,55
icon,"[0.5795944929122925, 0.15116043388843536, 0.681465208530426, 0.20350435376167297]",True,[ Thinas to do ,box_yolo_content_ocr,56
icon,"[0.9599615335464478, 0.7722728252410889, 0.9838441610336304, 0.8158595561981201]",True,+ ,box_yolo_content_ocr,57
icon,"[0.5069794654846191, 0.15440991520881653, 0.5763311982154846, 0.2001207172870636]",True,PHotels ,box_yolo_content_ocr,58
icon,"[0.4018363952636719, 0.1524803191423416, 0.5035322308540344, 0.2119481861591339]",True,41Restaurants ,box_yolo_content_ocr,59
icon,"[0.3217587471008301, 0.6271079182624817, 0.6723012924194336, 0.7025655508041382]",True,Claim this business ,box_yolo_content_ocr,60
icon,"[0.5019747614860535, 0.936284065246582, 0.5398914813995361, 0.9980995655059814]",True,a folder or file management application.,box_yolo_content_yolo,61
icon,"[0.4595785140991211, 0.9361328482627869, 0.4943365156650543, 1.0]",True,A web browser application.,box_yolo_content_yolo,62
icon,"[0.9477043151855469, 0.0028769399505108595, 0.9731731414794922, 0.04685085266828537]",True,a line or symbol.,box_yolo_content_yolo,63
icon,"[0.005579128861427307, 0.0680500864982605, 0.030551549047231674, 0.11401701718568802]",True,"the ""back"" function.",box_yolo_content_yolo,64
icon,"[0.034825898706912994, 0.0685902088880539, 0.05928046628832817, 0.1135362833738327]",True,"the ""Left"" function.",box_yolo_content_yolo,65
icon,"[0.06377502530813217, 0.06798746436834335, 0.08905177563428879, 0.11428820341825485]",True,Refresh or reload.,box_yolo_content_yolo,66
icon,"[0.9736732244491577, 0.0020199881400913, 0.9985076785087585, 0.04756508767604828]",True,a close or cancel function.,box_yolo_content_yolo,67
icon,"[0.6151199340820312, 0.7046524286270142, 0.6458851099014282, 0.7630230188369751]",True,a user profile or account icon.,box_yolo_content_yolo,68
icon,"[0.9234355688095093, 0.00677532097324729, 0.9471784830093384, 0.04788008704781532]",True,a single line or rectangle.,box_yolo_content_yolo,69
icon,"[0.9698807001113892, 0.06447332352399826, 0.9941314458847046, 0.11797559261322021]",True,a button for selecting a button,box_yolo_content_yolo,70
icon,"[0.0028952478896826506, 0.005825768690556288, 0.028364690020680428, 0.05226112902164459]",True,a checkmark indicating a task or confirmation.,box_yolo_content_yolo,71
icon,"[0.22599521279335022, 0.011526028625667095, 0.24306531250476837, 0.04719587787985802]",True,Adding a new item or creating a new message.,box_yolo_content_yolo,72
icon,"[0.1982000321149826, 0.013147481717169285, 0.2159564048051834, 0.04790779575705528]",True,A close or delete function.,box_yolo_content_yolo,73
icon,"[0.09829078614711761, 0.06991049647331238, 0.1210508868098259, 0.11336728930473328]",True,a button for a speaker or audio.,box_yolo_content_yolo,74
icon,"[0.8725900650024414, 0.7886669635772705, 0.9597484469413757, 0.9102615118026733]",True,A photo or image of a nature-related function.,box_yolo_content_yolo,75
icon,"[0.9589017629623413, 0.7256459593772888, 0.9840458035469055, 0.7737559080123901]",True,a symbol or symbol used to indicate a specific function or function.,box_yolo_content_yolo,76
icon,"[0.8652597665786743, 0.15369360148906708, 0.8908883929252625, 0.20230750739574432]",True,a switching or switching function.,box_yolo_content_yolo,77
icon,"[0.8401927947998047, 0.15308476984500885, 0.8670425415039062, 0.2022692859172821]",True,a link to a folder or document.,box_yolo_content_yolo,78
icon,"[0.03214816004037857, 0.006103732623159885, 0.05552654340863228, 0.05457109212875366]",True,A web browser or web browser application.,box_yolo_content_yolo,79
icon,"[0.01863023079931736, 0.8632943034172058, 0.03723738715052605, 0.8994026780128479]",True,a symbol or symbol related to a user profile or account.,box_yolo_content_yolo,80
icon,"[0.9589344263076782, 0.8131158351898193, 0.9841802716255188, 0.8544535636901855]",True,a single pin or pinning function.,box_yolo_content_yolo,81
icon,"[0.6783696413040161, 0.47562432289123535, 0.7094882130622864, 0.5429045557975769]",True,A bookmark or pin.,box_yolo_content_yolo,82
