type,bbox,interactivity,content,source,ID
text,"[0.12083332985639572, 0.29629629850387573, 0.26249998807907104, 0.32685184478759766]",False,Light traffic in this area,box_ocr_content_ocr,16
text,"[0.41197916865348816, 0.30092594027519226, 0.45364582538604736, 0.3333333432674408]",False,Carlsbad,box_ocr_content_ocr,17
text,"[0.49270832538604736, 0.29814815521240234, 0.503125011920929, 0.3157407343387604]",False,15,box_ocr_content_ocr,18
text,"[0.793749988079071, 0.2944444417953491, 0.8572916388511658, 0.3157407343387604]",False,Wells SVRA,box_ocr_content_ocr,19
text,"[0.9520833492279053, 0.30000001192092896, 0.9854166507720947, 0.32499998807907104]",False,Estelle,box_ocr_content_ocr,20
text,"[0.621874988079071, 0.3092592656612396, 0.6354166865348816, 0.3324074149131775]",False,79,box_ocr_content_ocr,21
text,"[0.12083332985639572, 0.32685184478759766, 0.23125000298023224, 0.35277777910232544]",False,Delays up to 1 hr 14 min,box_ocr_content_ocr,22
text,"[0.6973958611488342, 0.3231481611728668, 0.7713541388511658, 0.35462963581085205]",False,-Anza-Borrego,box_ocr_content_ocr,23
text,"[0.4833333194255829, 0.3342592716217041, 0.53125, 0.3601851761341095]",False,Escondido,box_ocr_content_ocr,24
text,"[0.9458333253860474, 0.32870370149612427, 0.9895833134651184, 0.35462963581085205]",False,Calipatria,box_ocr_content_ocr,25
text,"[0.6343749761581421, 0.35462963581085205, 0.6833333373069763, 0.38240739703178406]",False,JulianO,box_ocr_content_ocr,26
text,"[0.71875, 0.3490740656852722, 0.7562500238418579, 0.375]",False,Desert,box_ocr_content_ocr,27
text,"[0.7093750238418579, 0.3712962865829468, 0.7645833492279053, 0.39722222089767456]",False,State Park,box_ocr_content_ocr,28
text,"[0.42500001192092896, 0.3861111104488373, 0.4677083194255829, 0.41203704476356506]",False,Encinitas,box_ocr_content_ocr,29
text,"[0.5484374761581421, 0.38148146867752075, 0.5880208611488342, 0.4138889014720917]",False,Ramona,box_ocr_content_ocr,30
text,"[0.9072916507720947, 0.38425925374031067, 0.9666666388511658, 0.41018518805503845]",False,Westmorland,box_ocr_content_ocr,31
text,"[0.9453125, 0.4166666567325592, 0.9817708134651184, 0.4472222328186035]",False,Brawley,box_ocr_content_ocr,32
text,"[0.5041666626930237, 0.4305555522441864, 0.5375000238418579, 0.4555555582046509]",False,Poway,box_ocr_content_ocr,33
text,"[0.06041666492819786, 0.4592592716217041, 0.125, 0.4851851761341095]",False,San Clemente,box_ocr_content_ocr,34
text,"[0.08020833134651184, 0.47962963581085205, 0.10729166865348816, 0.5]",False,Islano,box_ocr_content_ocr,35
text,"[0.504687488079071, 0.49537035822868347, 0.5557291507720947, 0.5379629731178284]",False,Santee,box_ocr_content_ocr,36
text,"[0.6208333373069763, 0.4962962865829468, 0.668749988079071, 0.5222222208976746]",False,Descanso,box_ocr_content_ocr,37
text,"[0.9322916865348816, 0.5018518567085266, 0.9729166626930237, 0.5277777910232544]",False,Imperial,box_ocr_content_ocr,38
text,"[0.5249999761581421, 0.5333333611488342, 0.5614583492279053, 0.5592592358589172]",False,El Cajon,box_ocr_content_ocr,39
text,"[0.9010416865348816, 0.5370370149612427, 0.934374988079071, 0.5629629492759705]",False,Seeley,box_ocr_content_ocr,40
text,"[0.44739583134651184, 0.574999988079071, 0.5234375, 0.6120370626449585]",False,SanDiego,box_ocr_content_ocr,41
text,"[0.8057291507720947, 0.5722222328186035, 0.8494791388511658, 0.5935184955596924]",False,Ocotillo,box_ocr_content_ocr,42
text,"[0.5218750238418579, 0.6064814925193787, 0.5447916388511658, 0.6287037134170532]",False,(125,box_ocr_content_ocr,43
text,"[0.9286458492279053, 0.6027777791023254, 0.9994791746139526, 0.6324074268341064]",False,9-Calexico,box_ocr_content_ocr,44
text,"[0.47604167461395264, 0.6305555701255798, 0.5416666865348816, 0.6564815044403076]",False,Chula Vista,box_ocr_content_ocr,45
text,"[0.7510416507720947, 0.6398147940635681, 0.7906249761581421, 0.6601851582527161]",False,Jacumba,box_ocr_content_ocr,46
text,"[0.9624999761581421, 0.6398147940635681, 0.9994791746139526, 0.6675925850868225]",False,Mexica,box_ocr_content_ocr,47
text,"[0.671875, 0.6527777910232544, 0.706250011920929, 0.6731481552124023]",False,Campo,box_ocr_content_ocr,48
text,"[0.745312511920929, 0.6499999761581421, 0.7963541746139526, 0.6805555820465088]",False,Hot'Springs,box_ocr_content_ocr,49
text,"[0.6291666626930237, 0.6824073791503906, 0.6583333611488342, 0.7055555582046509]",False,Tecate,box_ocr_content_ocr,50
text,"[0.4958333373069763, 0.6925926208496094, 0.5562499761581421, 0.7259259223937988]",False,Tijuana,box_ocr_content_ocr,51
text,"[0.7041666507720947, 0.7018518447875977, 0.7645833492279053, 0.7277777791023254]",False,Colonia Luis,box_ocr_content_ocr,52
text,"[0.7755208611488342, 0.699999988079071, 0.8359375, 0.7324073910713196]",False,La Rumorosa,box_ocr_content_ocr,53
text,"[0.7114583253860474, 0.720370352268219, 0.7645833492279053, 0.7462962865829468]",False,Echeverria,box_ocr_content_ocr,54
text,"[0.5104166865348816, 0.7472222447395325, 0.5447916388511658, 0.779629647731781]",False,La Joya,box_ocr_content_ocr,55
text,"[0.4958333373069763, 0.8037037253379822, 0.5322916507720947, 0.8231481313705444]",False,Rosarito,box_ocr_content_ocr,56
text,"[0.5302083492279053, 0.8268518447875977, 0.5520833134651184, 0.8527777791023254]",False,[201,box_ocr_content_ocr,57
text,"[0.5041666626930237, 0.8712962865829468, 0.5552083253860474, 0.8972222208976746]",False,Google,box_ocr_content_ocr,58
text,"[0.5302083492279053, 0.8916666507720947, 0.5833333134651184, 0.9120370149612427]",False,"Primo,Tapia",box_ocr_content_ocr,59
text,"[0.5510416626930237, 0.9101851582527161, 0.671875, 0.9342592358589172]",False,"Map data @2025 Go0gle, INEGI",box_ocr_content_ocr,60
text,"[0.6666666865348816, 0.9083333611488342, 0.8999999761581421, 0.9342592358589172]",False,United States Terms Privacy Send Product Feedback,box_ocr_content_ocr,61
text,"[0.903124988079071, 0.9083333611488342, 0.9364583492279053, 0.9342592358589172]",False,10 mi L,box_ocr_content_ocr,62
text,"[0.9208333492279053, 0.949999988079071, 0.9895833134651184, 0.9814814925193787]",False,10:354,box_ocr_content_ocr,63
icon,"[0.894059956073761, 0.06332418322563171, 0.9667059183120728, 0.1187230572104454]",True,Guest ,box_yolo_content_ocr,64
icon,"[0.06769575923681259, 0.7863464951515198, 0.1416456401348114, 0.9099959135055542]",True,Layer ,box_yolo_content_ocr,65
icon,"[0.003132988465949893, 0.795824408531189, 0.05310323089361191, 0.9091388583183289]",True,Get the app ,box_yolo_content_ocr,66
icon,"[0.0018320083618164062, 0.3263561427593231, 0.05339501053094864, 0.4069961607456207]",True,Recents ,box_yolo_content_ocr,67
icon,"[0.8504314422607422, 0.935348391532898, 0.9109256863594055, 0.9924793243408203]",True,Mar 17 ,box_yolo_content_ocr,68
icon,"[0.29656872153282166, 0.14762070775032043, 0.32598409056663513, 0.20531070232391357]",True,Q ,box_yolo_content_ocr,69
icon,"[0.0033611804246902466, 0.9372197389602661, 0.03538556396961212, 0.9942942261695862]",True,O ,box_yolo_content_ocr,70
icon,"[0.004063361790031195, 0.22374555468559265, 0.05099219083786011, 0.30493149161338806]",True,Saved ,box_yolo_content_ocr,71
icon,"[0.31089723110198975, 0.23362170159816742, 0.3346725404262543, 0.27607423067092896]",True,57 ,box_yolo_content_ocr,72
icon,"[0.5951536297798157, 0.16787143051624298, 0.6153867840766907, 0.20651695132255554]",True,(79 ,box_yolo_content_ocr,73
icon,"[0.4997206926345825, 0.9343103766441345, 0.5413951873779297, 1.0]",True,A folder or file management application.,box_yolo_content_yolo,74
icon,"[0.45789051055908203, 0.935705304145813, 0.49599045515060425, 1.0]",True,A web browser application.,box_yolo_content_yolo,75
icon,"[0.9732854962348938, 0.0012332121841609478, 0.9991447329521179, 0.04634694382548332]",True,a close or cancel function.,box_yolo_content_yolo,76
icon,"[0.9476121664047241, 0.0025549994315952063, 0.9735822677612305, 0.046212758868932724]",True,A symbol or symbol related to a user profile or account.,box_yolo_content_yolo,77
icon,"[0.9701935052871704, 0.06488456577062607, 0.9941024780273438, 0.1167910248041153]",True,a button for selecting a button,box_yolo_content_yolo,78
icon,"[0.33627548813819885, 0.14985749125480652, 0.3692631721496582, 0.2023535817861557]",True,A symbol or logo.,box_yolo_content_yolo,79
icon,"[0.33646148443222046, 0.23392827808856964, 0.3651433289051056, 0.278075635433197]",True,a yellow sticky note or symbol.,box_yolo_content_yolo,80
icon,"[0.06273403018712997, 0.06658056378364563, 0.08969948440790176, 0.11448819935321808]",True,Refresh or reload.,box_yolo_content_yolo,81
icon,"[0.00452171266078949, 0.06655380129814148, 0.03192207217216492, 0.11444421112537384]",True,"the ""back"" function.",box_yolo_content_yolo,82
icon,"[0.03322559595108032, 0.06663265824317932, 0.06053721904754639, 0.11432161182165146]",True,"the ""Left"" function.",box_yolo_content_yolo,83
icon,"[0.9230197668075562, 0.007714356295764446, 0.9476646184921265, 0.04814575985074043]",True,a single line or rectangle.,box_yolo_content_yolo,84
icon,"[0.19858546555042267, 0.01408746000379324, 0.2159871608018875, 0.04840848594903946]",True,A close or delete function.,box_yolo_content_yolo,85
icon,"[0.0004262506845407188, 0.005577860865741968, 0.02880515530705452, 0.05198362097144127]",True,a checkmark indicating a task or confirmation.,box_yolo_content_yolo,86
icon,"[0.22578683495521545, 0.01084706000983715, 0.24355697631835938, 0.0471755675971508]",True,Adding a new item or creating a new message.,box_yolo_content_yolo,87
icon,"[0.9605770111083984, 0.771641731262207, 0.9841216802597046, 0.8160417079925537]",True,a button or symbol for a new item or item.,box_yolo_content_yolo,88
icon,"[0.9622060656547546, 0.8593770861625671, 0.9830934405326843, 0.9034680128097534]",True,a walking or walking action.,box_yolo_content_yolo,89
icon,"[0.9589405655860901, 0.7240217328071594, 0.9853836894035339, 0.7737776041030884]",True,a profile or avatar.,box_yolo_content_yolo,90
icon,"[0.005761028733104467, 0.14603735506534576, 0.04984300211071968, 0.20747779309749603]",True,a loading or buffering indicator.,box_yolo_content_yolo,91
icon,"[0.3314383625984192, 0.2986489534378052, 0.35956135392189026, 0.35166144371032715]",True,a push pin or pinning function.,box_yolo_content_yolo,92
icon,"[0.9426228404045105, 0.12910465896129608, 0.9885408878326416, 0.20848697423934937]",True,"A stop button or symbol indicating a ""Home"" function.",box_yolo_content_yolo,93
icon,"[0.972512423992157, 0.9372170567512512, 0.9932788610458374, 0.9907468557357788]",True,a profile or icon.,box_yolo_content_yolo,94
icon,"[0.9613273739814758, 0.8130131959915161, 0.9841413497924805, 0.855134904384613]",True,a bar or profile.,box_yolo_content_yolo,95
icon,"[0.5681963562965393, 0.15165595710277557, 0.5959665179252625, 0.20366638898849487]",True,Refresh or reload.,box_yolo_content_yolo,96
icon,"[0.9541349411010742, 0.9389543533325195, 0.9733617901802063, 0.9908246994018555]",True,a low profile or profile indicator.,box_yolo_content_yolo,97
icon,"[0.5693417191505432, 0.6894744634628296, 0.6347675919532776, 0.7685494422912598]",True,a line or line symbol.,box_yolo_content_yolo,98
icon,"[0.5911265015602112, 0.32847172021865845, 0.623748779296875, 0.38843679428100586]",True,a line or connection.,box_yolo_content_yolo,99
icon,"[0.21887192130088806, 0.7680443525314331, 0.26508671045303345, 0.8104463219642639]",True,a bookmark or bookmark function.,box_yolo_content_yolo,100
icon,"[0.9124028086662292, 0.13074810802936554, 0.942716658115387, 0.21387197077274323]",True,a line or grid view.,box_yolo_content_yolo,101
icon,"[0.647722065448761, 0.7319858074188232, 0.6659847497940063, 0.7708723545074463]",True,A symbol or symbol related to a specific function or function.,box_yolo_content_yolo,102
icon,"[0.5437250733375549, 0.7232333421707153, 0.5590328574180603, 0.7545925378799438]",True,a switching or indent function.,box_yolo_content_yolo,103
icon,"[0.5374933481216431, 0.8696913719177246, 0.5609006285667419, 0.9128896594047546]",True,An email or message application.,box_yolo_content_yolo,104
icon,"[0.09883011877536774, 0.07258453220129013, 0.1206485778093338, 0.11033214628696442]",True,a button for a switch or switch to an item or device.,box_yolo_content_yolo,105
icon,"[0.9121230840682983, 0.9351575970649719, 0.9556720852851868, 0.9923170208930969]",True,"The number ""10:35"" in a digital clock mode.",box_yolo_content_yolo,106
icon,"[0.9851962924003601, 0.8438015580177307, 1.0, 0.9106320142745972]",True,a line or line indicator.,box_yolo_content_yolo,107
icon,"[8.399002399528399e-05, 0.06667597591876984, 0.005190579686313868, 0.11481086909770966]",True,a blank space or screen.,box_yolo_content_yolo,108
