type,bbox,interactivity,content,source,ID
icon,"[0.9160587787628174, 0.14291131496429443, 0.978898286819458, 0.18915656208992004]",True,Sign in ,box_yolo_content_ocr,72
icon,"[0.6476713418960571, 0.7317988276481628, 0.6660211682319641, 0.7706047892570496]",True,3 ,box_yolo_content_ocr,73
icon,"[0.49982795119285583, 0.9343858361244202, 0.5413175821304321, 0.9999033808708191]",True,A folder or file management application.,box_yolo_content_yolo,74
icon,"[0.4581148028373718, 0.9357244372367859, 0.495893657207489, 1.0]",True,A web browser application.,box_yolo_content_yolo,75
icon,"[0.9732080698013306, 0.0011481497203931212, 0.9993554949760437, 0.04673733189702034]",True,a close or cancel function.,box_yolo_content_yolo,76
icon,"[0.336458295583725, 0.23412421345710754, 0.36504900455474854, 0.2780113220214844]",True,a yellow icon.,box_yolo_content_yolo,77
icon,"[0.3363090753555298, 0.14967043697834015, 0.3690539598464966, 0.20237906277179718]",True,A symbol or logo.,box_yolo_content_yolo,78
icon,"[0.06285615265369415, 0.06668847054243088, 0.08963465690612793, 0.11438935250043869]",True,Refresh or reload.,box_yolo_content_yolo,79
icon,"[0.9475597143173218, 0.0022666824515908957, 0.9735824465751648, 0.04649820178747177]",True,a line or symbol.,box_yolo_content_yolo,80
icon,"[0.969918429851532, 0.06443922221660614, 0.9941394925117493, 0.11699435114860535]",True,a button for selecting a button,box_yolo_content_yolo,81
icon,"[0.004726535174995661, 0.06662502884864807, 0.031911998987197876, 0.11425701528787613]",True,"the ""Back"" function.",box_yolo_content_yolo,82
icon,"[0.033197395503520966, 0.06671803444623947, 0.06049581989645958, 0.11411607265472412]",True,"the ""Left"" function.",box_yolo_content_yolo,83
icon,"[0.9230968356132507, 0.0076803844422101974, 0.9476495981216431, 0.047944724559783936]",True,a single line or rectangle.,box_yolo_content_yolo,84
icon,"[0.19850710034370422, 0.014189889654517174, 0.21595296263694763, 0.04836463928222656]",True,A close or delete function.,box_yolo_content_yolo,85
icon,"[0.22592873871326447, 0.010369878262281418, 0.24376387894153595, 0.04674645513296127]",True,Adding a new item or creating a new symbol.,box_yolo_content_yolo,86
icon,"[0.0016035198932513595, 0.005325036589056253, 0.028235575184226036, 0.05174517259001732]",True,a checkmark or symbol indicating a task or function.,box_yolo_content_yolo,87
icon,"[0.960597038269043, 0.7716144323348999, 0.9841070175170898, 0.8160285353660583]",True,a button or symbol for a new item or item.,box_yolo_content_yolo,88
icon,"[0.9622629284858704, 0.8594790697097778, 0.982992947101593, 0.9033211469650269]",True,a walking or walking action.,box_yolo_content_yolo,89
icon,"[0.9589748382568359, 0.7239974141120911, 0.9853477478027344, 0.7738359570503235]",True,a profile or avatar.,box_yolo_content_yolo,90
icon,"[0.33180367946624756, 0.2989422380924225, 0.35961633920669556, 0.3529052138328552]",True,a push pin or pinning function.,box_yolo_content_yolo,91
icon,"[0.0057116104289889336, 0.14592833817005157, 0.04993099346756935, 0.20759715139865875]",True,a loading or buffering indicator.,box_yolo_content_yolo,92
icon,"[0.9613731503486633, 0.8130381107330322, 0.9841121435165405, 0.8551479578018188]",True,a bar or profile.,box_yolo_content_yolo,93
icon,"[0.9726009368896484, 0.937131404876709, 0.9928973913192749, 0.9907792806625366]",True,a profile or icon.,box_yolo_content_yolo,94
icon,"[0.5681260824203491, 0.15118303894996643, 0.5957348942756653, 0.2040959745645523]",True,"a symbol or logo indicating a ""refresh or reload"" function.",box_yolo_content_yolo,95
icon,"[0.9537612795829773, 0.9389072060585022, 0.9734481573104858, 0.9908512830734253]",True,a low profile or profile indicator.,box_yolo_content_yolo,96
icon,"[0.5690400004386902, 0.6892189979553223, 0.6346866488456726, 0.7685114741325378]",True,a line or line symbol.,box_yolo_content_yolo,97
icon,"[0.5910898447036743, 0.32858559489250183, 0.6236680746078491, 0.38849422335624695]",True,a line or link.,box_yolo_content_yolo,98
icon,"[0.09895524382591248, 0.07261820882558823, 0.12063169479370117, 0.11037241667509079]",True,a button for a switch or switch to an item or device.,box_yolo_content_yolo,99
icon,"[0.9852607846260071, 0.8440178632736206, 1.0, 0.9092892408370972]",True,a line or arrow.,box_yolo_content_yolo,100
icon,"[0.5437422394752502, 0.722996175289154, 0.5590264201164246, 0.7546849846839905]",True,a switching or switching function.,box_yolo_content_yolo,101
icon,"[0.9120399355888367, 0.9351494908332825, 0.956372857093811, 0.9921828508377075]",True,The time or date of 10:09.,box_yolo_content_yolo,102
icon,"[8.330494165420532e-05, 0.06674052774906158, 0.0051904055289924145, 0.1147911548614502]",True,a blank space or screen.,box_yolo_content_yolo,103
icon,"[0.5378606915473938, 0.8698310256004333, 0.5608503222465515, 0.9125199913978577]",True,An email or application related to e-mail.,box_yolo_content_yolo,104
icon,"[0.9616702795028687, 0.6882808208465576, 0.9846187829971313, 0.7309994697570801]",True,a symbol or symbol related to a user profile or account.,box_yolo_content_yolo,105
